inOut
0.922990,2.630235,9.203983,-0.11063,0.154633,-0.14727
0.774471,2.613466,9.378852,-0.11169,0.168481,-0.16219
0.424731,2.718867,9.608819,-0.05737,0.135458,-0.14195
0.403172,2.754800,9.374062,-0.05524,0.091782,-0.09188
0.372030,2.685331,9.314174,-0.04458,0.148241,-0.05353
0.419940,2.637421,9.225542,-0.02328,0.220679,-0.03862
0.374426,2.608675,9.323757,-0.03713,0.245180,-0.02477
0.357657,2.555975,9.393225,-0.04565,0.215353,-0.02157
0.324121,2.476924,9.448322,-0.06056,0.129066,-0.02157
0.302561,2.457760,9.596841,-0.03713,0.043845,-0.00986
0.355262,2.424224,9.553723,-0.01156,0.017213,-0.00453
0.424731,2.440992,9.421971,0.034241,0.048106,-0.00133
0.312143,2.462551,9.431553,0.072591,0.096043,-0.00133
0.237884,2.520043,9.369271,0.085374,0.096043,0.006118
0.261838,2.551184,9.338129,0.071525,0.068346,0.025293
0.388799,2.503274,9.268660,0.038502,0.033192,0.024228
0.443895,2.503274,9.242310,0.016132,0.021475,0.019967
0.484618,2.510461,9.275847,-0.02647,0.004430,-0.01092
0.393590,2.560766,9.242310,-0.06163,-0.00302,-0.02477
0.345680,2.584721,9.271056,-0.07548,0.004430,-0.02370
0.132483,2.575139,9.635169,-0.06695,-0.02220,0.001857
0.170810,2.670958,9.831598,0.008675,-0.08718,0.056185
0.273816,2.647003,9.833993,0.063003,-0.09463,0.073230
0.338494,2.527229,9.572886,0.174856,-0.05948,0.094535
0.460663,2.414642,9.208773,0.224923,-0.04350,0.114775
0.661883,2.484111,9.060254,0.210010,-0.02539,0.107318
0.908618,2.611071,8.918921,0.147159,0.040649,0.072164
0.846335,2.512856,8.983598,0.076852,0.118414,0.051924
0.774471,2.445783,9.024322,0.049155,0.129066,0.044468
0.875081,2.330800,8.921317,0.007609,0.164220,0.051924
1.325431,2.074484,8.779983,-0.03287,0.264355,0.012510
1.502696,1.959501,8.720096,-0.05950,0.329336,-0.04820
1.375736,1.878054,8.815915,-0.13726,0.399643,-0.21119
