rotation
-0.54783,2.872178,9.168050,0.130558,-0.05036,-0.01689
-0.56699,2.891342,9.067440,0.093273,-0.03651,-0.01902
-0.59334,2.872178,9.074626,0.015509,-0.02799,-0.01796
-0.50471,2.881760,9.213564,-0.01857,0.001834,-0.00944
-0.47357,2.841037,9.242310,0.011248,-0.00029,-0.00944
-0.48075,2.841037,9.223147,0.026162,-0.00029,-0.00837
-0.51429,2.869782,9.194400,0.040010,0.002899,0.001211
-0.52148,2.891342,9.168050,0.041075,0.005030,0.007603
-0.55022,2.900924,9.110559,0.018705,0.016747,0.015060
-0.55981,2.912901,9.134513,0.003791,0.013552,0.018255
-0.53585,2.927274,9.182423,-0.02070,0.001834,0.016125
-0.52148,2.903319,9.271056,-0.02497,-0.00775,0.011864
-0.54783,2.867387,9.347711,-0.01538,-0.00562,0.008668
-0.55741,2.845828,9.366875,-0.00686,-0.00242,0.006538
-0.56220,2.855410,9.359688,0.012313,0.000768,0.003342
-0.54783,2.893737,9.318965,0.025096,-0.00242,-0.00304
-0.54064,2.908110,9.302197,0.027227,-0.00881,-0.00411
-0.54064,2.932065,9.273451,0.022966,-0.01094,0.000146
-0.50471,2.920088,9.299801,0.015509,-0.00455,0.008668
-0.48315,2.915297,9.290220,0.013379,-0.00029,0.007603
-0.47836,2.903319,9.330943,0.009117,0.015682,0.007603
-0.42805,2.924879,9.510603,0.031488,0.010356,-0.00944
-0.45440,2.900924,9.649541,0.063446,-0.01094,-0.02648
-0.47836,2.929670,9.778898,0.162515,-0.05995,-0.06909
-0.28672,2.989557,9.750152,0.260520,-0.14197,-0.13727
-0.40889,2.982370,9.671101,0.287151,-0.21654,-0.17881
-0.41608,3.418347,8.727282,0.251998,-0.08871,-0.25232
-0.47357,3.195568,7.855328,0.025096,0.356567,-0.41956
-0.74426,3.147658,7.625362,-0.13256,0.576011,-0.46004
-1.32636,2.996743,8.178718,-0.48729,0.685733,-0.39613
-1.15867,2.721263,8.264955,-0.87292,0.318217,-0.20225
-1.00776,2.613466,8.528458,-1.03057,-0.02053,-0.13514
-0.67000,2.594302,8.923711,-1.18397,-0.61921,-0.04885
-0.57897,2.275704,9.589654,-1.06466,-0.58406,0.006538
-0.61011,2.122393,9.948976,-0.92085,-0.45409,0.044887
-0.56699,1.949919,10.25320,-0.56932,-0.21441,0.127978
-0.44961,1.890032,10.53107,-0.22310,0.038053,0.166327
-0.40410,1.916382,10.50951,-0.06651,0.127535,0.173784
-0.38014,1.909196,10.29392,0.191278,0.303303,0.173784
-0.52387,1.961896,10.03281,0.332958,0.360828,0.166327
-0.59334,2.012201,9.893880,0.350002,0.346979,0.156740
