inOut
-0.55262,1.346258,9.295011,0.059465,-0.07326,-0.01604
-0.51908,1.382190,9.400412,-0.05345,-0.17872,-0.02882
-0.47596,1.329490,9.486649,-0.09073,-0.08711,-0.01924
-0.44003,1.276789,9.417181,-0.11630,-0.01893,-0.00539
-0.44482,1.274394,9.357294,-0.15252,-0.04663,-0.00326
-0.46878,1.295953,9.275847,-0.17382,-0.04450,-0.00752
-0.47357,1.252835,9.215960,-0.24093,-0.03811,-0.00006
-0.46878,1.219298,9.381248,-0.26970,-0.03491,0.008455
-0.33463,1.164202,9.836389,-0.23135,-0.02319,0.011651
-0.30588,1.142642,9.951372,-0.17169,-0.00402,-0.00326
-0.32026,1.133060,9.905858,-0.07688,-0.01893,-0.04267
-0.38254,1.137851,9.793271,-0.05984,-0.06261,-0.05226
-0.50231,1.123479,9.587259,-0.07795,-0.07646,-0.04267
-0.57418,1.106710,9.599237,-0.08328,-0.06687,-0.03415
-0.55022,1.065987,9.654333,-0.07475,-0.02959,-0.03095
-0.47836,0.946213,9.788479,-0.03960,-0.02959,-0.01284
-0.52866,0.898304,9.905858,-0.01723,-0.02959,0.009520
-0.56939,0.886326,9.893880,0.017919,-0.03278,0.043609
-0.59574,0.891117,9.879508,0.042420,-0.02959,0.069175
-0.61730,0.951004,9.874716,0.046681,-0.03811,0.075567
-0.55981,0.951004,9.865135,0.048812,-0.02852,0.071306
-0.49034,0.951004,9.788479,0.053073,-0.02319,0.093676
-0.51429,0.984541,9.798061,0.053073,-0.03917,0.108590
-0.47357,1.018078,9.735779,0.033898,-0.05728,0.104329
-0.29630,1.073173,9.560909,-0.01297,-0.08711,0.054261
-0.25079,1.109106,9.512999,-0.04066,-0.11907,0.026565
-0.21965,1.125874,9.481858,-0.06517,-0.15103,-0.00965
-0.17653,1.130665,9.501022,-0.03427,-0.10202,-0.02350
-0.12143,1.101919,9.611214,-0.01084,-0.06687,-0.01924
-0.16455,1.077965,9.668705,0.020050,-0.02000,-0.00858
-0.18611,1.058801,9.635169,0.014723,-0.00828,-0.01071
-0.19090,1.092337,9.611214,0.003006,0.000236,-0.01711
-0.17892,1.149829,9.596841,-0.02895,0.014084,-0.02882
-0.14778,1.145038,9.544140,-0.06197,-0.00935,-0.02776
-0.15736,1.111501,9.520186,-0.07369,-0.01148,-0.02350
-0.22683,1.092337,9.548932,-0.08541,-0.00082,-0.01284
-0.22204,1.080360,9.558513,-0.08754,0.000236,0.012716
-0.22444,1.015682,9.570491,-0.08221,-0.00082,0.023369
-0.24360,0.962982,9.654333,-0.05984,0.011954,0.039348
-0.24360,0.955795,9.685474,-0.04386,0.034324,0.045739
-0.23881,0.967773,9.709428,-0.04066,0.051369,0.051066
-0.16934,0.958191,9.711824,-0.03747,0.161091,0.059588
-0.16934,0.967773,9.671101,-0.03534,0.204766,0.043609
-0.19330,0.977354,9.263870,-0.05238,0.134459,0.032956
-0.23642,1.020473,9.577677,-0.07795,0.057760,-0.01604
-0.26756,1.087546,9.695055,-0.02788,0.088653,-0.07143
-0.23402,1.044428,9.833993,0.025376,0.096110,-0.08635
-0.23402,0.970168,10.25320,0.195818,0.085457,-0.09700
-0.25797,0.910281,10.45681,0.283170,0.037520,-0.04161
-0.48315,0.768948,10.36099,0.258669,0.024737,-0.01284
-0.69635,0.998914,9.774106,0.184100,-0.05409,0.005259
-0.63407,0.991727,9.529767,0.184100,-0.07113,0.016977
-0.56939,1.097128,9.752547,0.306606,-0.05089,0.047870
-0.55262,1.099524,9.891485,0.357738,-0.08285,0.055327
-0.47596,1.123479,10.01605,0.411001,-0.14037,0.005259
-0.44003,1.195343,9.865135,0.405675,-0.15955,-0.02563
-0.27474,1.293558,9.558513,0.295953,-0.04343,-0.02563
-0.30828,1.358236,9.333338,0.212862,0.073739,0.034021
-0.38014,1.415727,9.086605,0.154273,0.203701,0.064914
-0.49273,1.432495,9.060254,0.152142,0.411428,0.024434
-0.49752,1.449264,9.005158,0.164926,0.480670,-0.01071
-0.44722,1.468428,9.043485,0.155338,0.413558,-0.07676
-0.33942,1.592993,8.930898,0.093553,0.410362,-0.02350
-0.14060,1.609761,9.211169,0.027507,0.348577,0.176767
-0.26756,1.592993,9.568096,-0.04919,0.349642,0.421777
-0.35140,1.614552,9.570491,-0.11630,0.399710,0.442017
-0.76821,1.566642,9.347711,-0.18554,0.513693,0.319512
-1.08681,1.379795,9.534559,-0.27928,0.587196,0.078762
-0.54543,1.389377,9.093791,-0.24520,0.587196,0.004194
-0.35140,1.614552,8.935689,-0.19513,0.499844,0.052131
-0.62688,1.799004,9.328548,-0.20045,0.480670,0.104329
-0.92152,1.758280,9.426762,-0.27928,0.536063,0.150135
-1.28803,1.463637,9.752547,-0.43694,0.553108,0.128830
-1.68808,1.355840,9.558513,-0.51471,0.527541,0.132026
-1.69526,1.310326,9.412389,-0.61378,0.515823,0.206594
-1.45332,1.343863,8.933294,-0.64360,0.532868,0.246009
-1.42218,1.372608,8.823101,-0.64787,0.509432,0.226834
-1.46769,1.367817,8.770401,-0.69900,0.497714,0.105394
-1.57070,1.295953,8.875802,-0.68941,0.474278,-0.03735
-1.80306,1.154620,9.146492,-0.65000,0.376274,-0.11618
-1.56830,1.238461,9.486649,-0.57330,0.073739,-0.29620
-1.35031,1.271998,9.474672,-0.46038,-0.11907,-0.43256
-1.04609,1.322303,9.613610,-0.38901,-0.10096,-0.50287
